1500.000 -51.712
1500.100 -51.772
1500.200 -51.828
1500.300 -51.839
1500.400 -51.860
1500.500 -51.803
1500.600 -51.796
1500.700 -51.781
1500.800 -51.806
1500.900 -51.737
1501.000 -51.717
1501.100 -51.650
1501.200 -51.646
1501.300 -51.554
1501.400 -51.469
1501.500 -51.324
1501.600 -51.193
1501.700 -51.068
1501.800 -50.931
1501.900 -50.842
1502.000 -50.768
1502.100 -50.804
1502.200 -50.773
1502.300 -50.764
1502.400 -50.692
1502.500 -50.653
1502.600 -50.575
1502.700 -50.517
1502.800 -50.430
1502.900 -50.351
1503.000 -50.304
1503.100 -50.317
1503.200 -50.348
1503.300 -50.425
1503.400 -50.534
1503.500 -50.606
1503.600 -50.624
1503.700 -50.554
1503.800 -50.515
1503.900 -50.437
1504.000 -50.385
1504.100 -50.294
1504.200 -50.181
1504.300 -50.086
1504.400 -50.020
1504.500 -49.931
1504.600 -49.839
1504.700 -49.745
1504.800 -49.656
1504.900 -49.579
1505.000 -49.462
1505.100 -49.397
1505.200 -49.308
1505.300 -49.318
1505.400 -49.294
1505.500 -49.296
1505.600 -49.307
1505.700 -49.370
1505.800 -49.431
1505.900 -49.489
1506.000 -49.517
1506.100 -49.545
1506.200 -49.562
1506.300 -49.533
1506.400 -49.478
1506.500 -49.374
1506.600 -49.311
1506.700 -49.214
1506.800 -49.162
1506.900 -49.090
1507.000 -49.049
1507.100 -48.978
1507.200 -48.905
1507.300 -48.792
1507.400 -48.689
1507.500 -48.586
1507.600 -48.466
1507.700 -48.349
1507.800 -48.227
1507.900 -48.171
1508.000 -48.133
1508.100 -48.155
1508.200 -48.183
1508.300 -48.211
1508.400 -48.240
1508.500 -48.227
1508.600 -48.226
1508.700 -48.187
1508.800 -48.169
1508.900 -48.112
1509.000 -48.056
1509.100 -47.986
1509.200 -47.995
1509.300 -47.977
1509.400 -47.985
1509.500 -47.968
1509.600 -47.942
1509.700 -47.894
1509.800 -47.831
1509.900 -47.781
1510.000 -47.694
1510.100 -47.653
1510.200 -47.580
1510.300 -47.497
1510.400 -47.390
1510.500 -47.336
1510.600 -47.281
1510.700 -47.254
1510.800 -47.159
1510.900 -47.107
1511.000 -47.061
1511.100 -47.047
1511.200 -47.015
1511.300 -46.971
1511.400 -46.946
1511.500 -46.953
1511.600 -46.979
1511.700 -46.981
1511.800 -46.998
1511.900 -46.981
1512.000 -47.019
1512.100 -46.989
1512.200 -46.991
1512.300 -46.932
1512.400 -46.906
1512.500 -46.848
1512.600 -46.778
1512.700 -46.697
1512.800 -46.626
1512.900 -46.592
1513.000 -46.512
1513.100 -46.461
1513.200 -46.387
1513.300 -46.355
1513.400 -46.291
1513.500 -46.267
1513.600 -46.209
1513.700 -46.172
1513.800 -46.125
1513.900 -46.094
1514.000 -46.051
1514.100 -46.028
1514.200 -45.997
1514.300 -45.949
1514.400 -45.910
1514.500 -45.846
1514.600 -45.822
1514.700 -45.741
1514.800 -45.722
1514.900 -45.681
1515.000 -45.695
1515.100 -45.678
1515.200 -45.652
1515.300 -45.603
1515.400 -45.532
1515.500 -45.485
1515.600 -45.408
1515.700 -45.360
1515.800 -45.260
1515.900 -45.235
1516.000 -45.152
1516.100 -45.139
1516.200 -45.082
1516.300 -45.099
1516.400 -45.053
1516.500 -45.027
1516.600 -44.991
1516.700 -44.965
1516.800 -44.978
1516.900 -44.959
1517.000 -44.963
1517.100 -44.922
1517.200 -44.965
1517.300 -44.935
1517.400 -44.936
1517.500 -44.870
1517.600 -44.857
1517.700 -44.843
1517.800 -44.809
1517.900 -44.767
1518.000 -44.708
1518.100 -44.675
1518.200 -44.620
1518.300 -44.580
1518.400 -44.502
1518.500 -44.453
1518.600 -44.376
1518.700 -44.335
1518.800 -44.273
1518.900 -44.208
1519.000 -44.147
1519.100 -44.091
1519.200 -44.052
1519.300 -43.985
1519.400 -43.961
